black,blue,brown,green,grey,orange,pink,purple,red,turquoise,white,yellow,red_blue_ratio,red_blue_dominance,red_green_ratio,red_green_dominance,red_yellow_ratio,red_yellow_dominance,red_purple_ratio,red_purple_dominance,blue_yellow_ratio,blue_yellow_dominance,blue_orange_ratio,blue_orange_dominance,blue_green_ratio,blue_green_dominance,blue_purple_ratio,blue_purple_dominance,yellow_purple_ratio,yellow_purple_dominance,yellow_green_ratio,yellow_green_dominance,yellow_orange_ratio,yellow_orange_dominance,green_purple_ratio,green_purple_dominance,green_orange_ratio,green_orange_dominance,purple_orange_ratio,purple_orange_dominance,black_white_ratio,black_white_dominance,black_grey_ratio,black_grey_dominance,black_brown_ratio,black_brown_dominance,white_grey_ratio,white_grey_dominance,white_brown_ratio,white_brown_dominance,grey_brown_ratio,grey_brown_dominance,red_orange_ratio,red_orange_dominance,orange_yellow_ratio,orange_yellow_dominance,blue_turquoise_ratio,blue_turquoise_dominance,green_turquoise_ratio,green_turquoise_dominance,purple_pink_ratio,purple_pink_dominance,red_pink_ratio,red_pink_dominance,red_green_complementary,blue_orange_complementary,yellow_purple_complementary,analogous_group_1,analogous_group_2,analogous_group_3,analogous_group_4,analogous_group_5,warm_colors_total,cool_colors_total,neutral_colors_total,warm_cool_balance,warm_cool_ratio,num_dominant_colors,palette_variance,primary_dominance,color_diversity,dominant_is_warm,dominant_is_cool,dominant_is_neutral,color_balance,emotion_group,url,anger,anticipation,arrogance,disagreeableness,disgust,fear,gratitude,happiness,humility,love,optimism,pessimism,sadness,surprise,trust,dominant_emotion
0.0,0.0,0.26,0.05,0.0,0.45,0.0,0.0,0.24,0.0,0.0,0.0,0.995850622,1.0,0.824742268,1.0,0.995850622,1.0,0.995850622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980392157,1.0,0.099800399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347322721,0.0,0.997782705,1.0,0.0,0.0,0.980392157,1.0,0.0,0.0,0.995850622,1.0,0.29,0.45,0.0,0.69,0.0,0.05,0.24,0.69,0.69,0.05,0.26,0.64,13.52941176,3.0,0.149807958,0.45,0.667831579,1.0,0.0,0.0,0.8503417,neutral,https://uploads4.wikiart.org/images/frank-lobdell/27-october-1949-1949.jpg,0.0,0.077,0.0,0.0,0.231,0.0,0.0,0.231,0.0,0.0,0.231,0.077,0.0,0.385,0.077,surprise
0.39,0.0,0.2,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997442455,1.0,0.486891386,0.0,0.659898477,1.0,0.0,0.0,0.0,0.0,0.671031097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.158649604,0.41,0.61399123,0.0,0.0,1.0,0.841508887,neutral,https://uploads1.wikiart.org/images/mark-rothko/no-3-no-13.jpg,0.0,0.091,0.091,0.0,0.091,0.091,0.091,0.091,0.0,0.091,0.091,0.0,0.273,0.455,0.0,surprise
0.242424242,0.0,0.282828283,0.0,0.242424242,0.232323232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995891946,1.0,0.498970873,0.0,0.460661433,0.0,0.0,0.0,0.0,0.0,0.460661433,0.0,0.0,0.0,0.9957141,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232323232,0.0,0.232323232,0.0,0.0,0.0,0.232323232,0.232323232,0.0,0.767676768,0.232323232,232.3232323,4.0,0.123645981,0.282828283,0.564363425,0.0,0.0,1.0,0.876477541,neutral,https://uploads7.wikiart.org/images/karel-appel/questioning-children-1949.jpg,0.1,0.4,0.1,0.0,0.2,0.1,0.0,0.2,0.0,0.1,0.2,0.0,0.1,0.5,0.1,surprise
0.13,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190895742,0.0,0.288248337,0.0,0.992366412,1.0,0.631458094,1.0,0.998185118,1.0,0.996884735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.175412933,0.55,0.68164622,0.0,0.0,1.0,0.824762305,neutral,https://uploads8.wikiart.org/images/bradley-walker-tomlin/number-20-1949-1.jpg,0.0,0.462,0.077,0.231,0.154,0.154,0.077,0.077,0.0,0.0,0.0,0.077,0.0,0.615,0.0,surprise
0.06,0.0,0.35,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124740125,0.0,0.25974026,0.0,0.145985401,0.0,0.710659898,1.0,0.544747082,1.0,0.326295585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.150171619,0.42,0.643297817,0.0,0.0,1.0,0.849978403,neutral,https://uploads2.wikiart.org/images/wladyslaw-strzeminski/powidok-s-o-ca-1949.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.3,0.2,anticipation
0.0,0.0,0.07,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343716434,0.0,0.818414322,1.0,0.895741557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.18975263,0.61,0.689439231,0.0,0.0,1.0,0.810436933,positive,https://uploads6.wikiart.org/images/wladyslaw-strzeminski/rudow-osa-1949.jpg,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.4,0.3,0.0,0.1,0.0,0.0,0.4,0.1,happiness
0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18981019,0.0,0.994764398,1.0,0.998766954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.235269027,0.81,0.709902556,0.0,0.0,1.0,0.764966007,neutral,https://uploads3.wikiart.org/images/jack-tworkov/flowering-white-1949.jpg,0.1,0.3,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.1,anticipation
0.0,0.0,0.0,0.0,0.18,0.72,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355871886,0.0,0.99009901,1.0,0.994475138,1.0,0.0,0.0,0.998613037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.72,0.0,0.0,0.0,0.72,0.72,0.0,0.28,0.72,720.0,3.0,0.208341212,0.72,0.711038541,1.0,0.0,0.0,0.791866921,neutral,https://uploads7.wikiart.org/images/john-ferren/three-rocks-1949.jpg,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.6,0.0,surprise
0.158415842,0.0,0.158415842,0.178217822,0.0,0.168316832,0.0,0.0,0.0,0.0,0.336633663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994420198,1.0,0.512805903,1.0,0.0,0.0,0.319354903,0.0,0.993727098,1.0,0.49842684,0.0,0.99703821,1.0,0.678629169,1.0,0.0,0.0,0.0,0.0,0.994093913,1.0,0.0,0.0,0.994420198,1.0,0.0,0.0,0.0,0.0,0.178217822,0.168316832,0.0,0.168316832,0.0,0.178217822,0.0,0.168316832,0.168316832,0.178217822,0.653465347,-0.00990099,0.939174631,5.0,0.112924832,0.336633663,0.665540363,0.0,0.0,1.0,0.88718798,neutral,https://uploads8.wikiart.org/images/ernst-wilhelm-nay/oberon-1949.jpg,0.2,0.5,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.6,0.1,surprise
0.3,0.0,0.11,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996677741,1.0,0.336700337,0.0,0.729927007,1.0,0.0,0.0,0.0,0.0,0.841654779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.182623972,0.59,0.690991587,0.0,0.0,1.0,0.81755847,neutral,https://uploads2.wikiart.org/images/christo-coetzee/spiral-axis-1949.jpg,0.071,0.214,0.0,0.0,0.143,0.214,0.071,0.071,0.214,0.0,0.0,0.071,0.071,0.286,0.071,surprise
0.04,0.0,0.35,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199004975,0.0,0.975609756,1.0,0.10230179,0.0,0.99378882,1.0,0.313111546,0.0,0.0,0.0,0.0,0.0,0.997782705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.0,0.0,0.0,0.45,0.45,0.0,0.55,0.45,450.0,3.0,0.156340731,0.45,0.653346494,1.0,0.0,0.0,0.843815453,neutral,https://uploads7.wikiart.org/images/mark-rothko/violet-black-orange-yellow-on-white-and-red.jpg,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.1,surprise
0.06,0.0,0.0,0.0,0.25,0.18,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105078809,0.0,0.192926045,0.0,0.983606557,1.0,0.670170828,1.0,0.998043053,1.0,0.996015936,1.0,0.0,0.0,0.994475138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.0,0.0,0.18,0.18,0.0,0.82,0.18,180.0,4.0,0.158190526,0.51,0.6904295,0.0,0.0,1.0,0.841967507,neutral,https://uploads1.wikiart.org/images/henri-matisse/the-beasts-of-the-sea-1950.jpg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.5,0.1,anticipation
0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789210789,1.0,0.998735777,1.0,0.995260664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.230585552,0.79,0.708488556,0.0,0.0,1.0,0.769644803,neutral,https://uploads7.wikiart.org/images/gosta-adrian-nilsson/komposition-1950.jpg,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.182,0.091,0.0,0.455,0.091,surprise
0.07,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072090628,0.0,0.693069307,1.0,0.985915493,1.0,0.96670247,1.0,0.998890122,1.0,0.967741935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.258046273,0.9,0.713600141,0.0,0.0,1.0,0.742211516,negative,https://uploads0.wikiart.org/images/mario-ballocco/l-ammonizione-sputa-sentenze-1950.jpg,0.179,0.164,0.09,0.149,0.164,0.299,0.03,0.015,0.0,0.015,0.015,0.134,0.03,0.209,0.0,fear
0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769230769,1.0,0.998702983,1.0,0.995670996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.226126808,0.77,0.706709717,0.0,0.0,1.0,0.774099093,neutral,https://uploads1.wikiart.org/images/jean-messagier/composition-1950.jpg,0.1,0.3,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.5,0.1,surprise
0.32,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742459397,1.0,0.359147026,0.0,0.996884735,1.0,0.161527166,0.0,0.990990991,1.0,0.998248687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.179915805,0.57,0.684911024,0.0,0.0,1.0,0.820263931,neutral,https://uploads0.wikiart.org/images/louis-schanker/football-3-1950.jpg,0.0,0.4,0.0,0.1,0.2,0.2,0.1,0.1,0.0,0.1,0.0,0.2,0.0,0.6,0.1,surprise
0.13,0.0,0.27,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997920998,1.0,0.997920998,1.0,0.0,0.0,0.517928287,1.0,0.992366412,1.0,0.324189526,0.0,0.991735537,1.0,0.306905371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997920998,1.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.48,0.52,-0.48,0.0,4.0,0.151137104,0.48,0.685785646,0.0,1.0,0.0,0.849013882,neutral,https://uploads6.wikiart.org/images/bradley-walker-tomlin/number-9-in-praise-of-gertrude-stein-1950.jpg,0.0,0.273,0.0,0.0,0.0,0.182,0.091,0.091,0.0,0.0,0.182,0.0,0.091,0.636,0.0,surprise
0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030895984,0.0,0.491803279,0.0,0.967741935,1.0,0.96807415,1.0,0.998937301,1.0,0.967741935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.270028057,0.94,0.713041385,0.0,0.0,1.0,0.730241701,neutral,https://uploads6.wikiart.org/images/mario-ballocco/l-amore-il-bacio-l-estasi-1950.jpg,0.0,0.5,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,anticipation
0.0,0.0,0.0,0.0,0.03030303,0.0,0.0,0.01010101,0.0,0.0,0.95959596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909918107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968409464,1.0,0.99895898,1.0,0.968054211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909918107,1.0,0.0,0.0,0.0,0.0,0.01010101,0.0,0.01010101,0.0,0.01010101,0.0,0.0,0.01010101,0.98989899,-0.01010101,0.0,1.0,0.276094743,0.95959596,0.712579738,0.0,0.0,1.0,0.724181076,neutral,https://uploads1.wikiart.org/images/clyfford-still/1950-k-no-1-1950.jpg,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.5,0.2,surprise
0.118811881,0.0,0.287128713,0.0,0.594059406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991653582,1.0,0.166433198,0.0,0.291963699,0.0,0.0,0.0,0.0,0.0,0.673393116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.182441125,0.594059406,0.693406871,0.0,0.0,1.0,0.817741134,neutral,https://uploads3.wikiart.org/images/lawren-harris/nature-rhythms-1950.jpg,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.7,0.0,surprise
0.0,0.0,0.12,0.0,0.02,0.28,0.46,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85106383,1.0,0.497925311,0.0,0.141843972,0.0,0.0,0.0,0.996441281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.0,0.0,0.46,0.28,0.74,0.0,0.26,0.74,740.0,4.0,0.14643232,0.46,0.682359393,1.0,0.0,0.0,0.853713966,neutral,https://uploads3.wikiart.org/images/mark-rothko/white-center.jpg,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.5,0.0,surprise
0.21,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995260664,1.0,0.20979021,0.0,0.995260664,1.0,0.0,0.0,0.0,0.0,0.998735777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.230585552,0.79,0.708488556,0.0,0.0,1.0,0.769644803,neutral,https://uploads4.wikiart.org/images/william-congdon/naples-church-1950.jpg,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.0,0.3,0.2,0.1,0.2,humility
0.26,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.563991323,1.0,0.324594257,0.0,0.996168582,1.0,0.269905533,0.0,0.995024876,1.0,0.998151571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.169455456,0.54,0.686773649,0.0,0.0,1.0,0.83071383,neutral,https://uploads5.wikiart.org/images/bradley-walker-tomlin/number-2-1950.jpg,0.1,0.6,0.1,0.2,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.4,0.0,anticipation
0.282828283,0.0,0.696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.930263464,1.0,0.996476743,1.0,0.288365483,0.0,0.952834683,1.0,0.028129791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.209508816,0.696969697,0.699831071,0.0,0.0,1.0,0.790700483,neutral,https://uploads8.wikiart.org/images/david-park/kids-on-bikes-1950.jpg,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.3,0.5,0.1,0.1,0.0,0.2,0.2,0.4,humility
0.0,0.0,0.11,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179573513,0.0,0.590405904,1.0,0.868014269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.210468453,0.73,0.71208146,0.0,0.0,1.0,0.789741805,negative,https://uploads8.wikiart.org/00150/images/george-tooker/u-58-335276529548-50-23-tooker-subway-800.jpg,0.071,0.143,0.071,0.071,0.214,0.5,0.071,0.143,0.143,0.071,0.143,0.143,0.429,0.214,0.071,fear
0.16,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188014101,0.0,0.514469453,1.0,0.99378882,1.0,0.820451843,1.0,0.998552822,1.0,0.993377483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.200196873,0.69,0.710279489,0.0,0.0,1.0,0.800003124,neutral,https://uploads2.wikiart.org/images/willi-baumeister/black-metamorphosis-1950.jpg,0.0,0.4,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.3,0.0,anticipation
0.108910891,0.0,0.128712871,0.0,0.188118812,0.386138614,0.0,0.0,0.0,0.0,0.188118812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365436364,0.0,0.365436364,0.0,0.456412597,0.0,0.498674575,0.0,0.591881873,1.0,0.591881873,1.0,0.0,0.0,0.997416946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386138614,0.0,0.386138614,0.0,0.0,0.0,0.386138614,0.386138614,0.0,0.613861386,0.386138614,386.1386139,5.0,0.122465452,0.386138614,0.683665107,1.0,0.0,0.0,0.877656891,neutral,https://uploads3.wikiart.org/images/fritz-winter/heiter-1950.jpg,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.3,0.0,0.0,0.4,0.1,anticipation
0.108910891,0.0,0.138613861,0.0,0.752475248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990901721,1.0,0.126290169,0.0,0.438229553,0.0,0.0,0.0,0.0,0.0,0.843497852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.21615673,0.752475248,0.713120331,0.0,0.0,1.0,0.784059211,neutral,https://uploads0.wikiart.org/images/lajos-kassak/garden-motif-1950.jpg,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.1,anticipation
